-0.12307863831741961, -2.444600791283377*^-7, 0.0001227858398341455
-0.05527553496605675, -2.6991387224617*^-7, 0.00013562637062835853
0.014907104656483039, -2.9718150514434423*^-7, 0.00014938282170184246
0.08764239299823307, -3.26397062430316*^-7, 0.00016412289988040232
0.16312304896392638, -3.5771078239712835*^-7, 0.0001799224698223141
0.24156447527048908, -3.912915217483229*^-7, 0.000196866798668311
0.32320846431099937, 8.844443286810551*^-7, -0.0002239549925021753
0.40832769314859174, 3.3934977811192475*^-6, -0.0010570718433757687
0.4972312182902592, 6.873181248177473*^-6, -0.0022145291889151928
0.5902712495600445, 0.000011287317788331156, -0.003684172039370258
0.687851577898909, 0.00001665791360972373, -0.005473310214714665
0.7904381666740096, 0.000023039831872887697, -0.007600241047281299
0.8985726092145617, 0.00003051395407732722, -0.0100919588653951
1.0128894368944594, 0.00003918637692733301, -0.012983883817431152
1.1341386805273288, 0.00004919073755853077, -0.0163206369264809
1.263215722802471, 0.000060692979735547744, -0.02015763104716622
1.4012014657763738, 0.00007389871939517902, -0.024563530308614197
1.5494174100838183, 0.00008906393109344358, -0.029623818888800807
1.7095028254308895, -1.929681146911815*^-6, -0.0048348710288287425
1.8835255794101502, -0.0004835028563349958, 0.13007004725306395
2.0741459390187993, -0.0012767176854987885, 0.3527804448955707
2.2848669703344524, -0.002403861776117313, 0.6695514459924358
2.5204330416472196, -0.003926246938961937, 1.0976410514293156
2.7874958268962655, -0.005943035060831479, 1.6649716807280974
3.0957971865507803, -0.004889744291007988, 1.4669334551154303
3.4604403001386905, 0.03675167112756329, -9.054548009406885
3.9067274027671104, 0.12476623125309166, -31.363166681904076
4.482091547670674, 0.22570690889790274, -58.284747758895506
5.293021763887005, -1.5538047915751796, 344.64813444240195
6.67931612500689, 5.338854542039041, -781.9942798307345
Indeterminate, Indeterminate, Indeterminate
